"Id","SalePrice"
1632,242814.632614385
1633,170471.667731823
1634,183679.372055037
1635,178572.57098562
1636,153441.177150024
1637,196035.526471007
1638,194449.708792317
1639,180854.506516523
1640,256807.489159821
1641,183305.769717609
1642,227306.960091799
1643,221762.658341012
1644,234047.100537766
1645,187961.634425348
1646,160848.142120614
1647,161831.085582076
1648,129358.125948437
1649,139667.560790032
1650,111742.36359939
1651,118552.439221063
1652,96699.1997773848
1653,96126.8378343255
1654,149852.97270879
1655,147167.692692532
1656,144145.166000875
1657,150937.294820065
1658,142650.096799433
1659,126162.909949339
1660,152273.079409621
1661,434363.848351719
1662,400808.577339167
1663,368910.853849165
1664,530996.927862436
1665,284310.383952651
1666,331247.764009555
1667,386245.693881397
1668,315558.356032104
1669,306511.50191263
1670,345529.820626052
1671,261268.912305135
1672,477274.77188787
1673,291674.658118423
1674,241199.729035115
1675,191643.121367227
1676,200171.184211848
1677,226617.477217181
1678,483116.093916545
1679,415555.481662683
1680,336195.512416373
1681,243982.190941699
1682,309014.934062135
1683,179392.35727347
1684,171667.410265384
1685,172850.536113638
1686,168764.850535211
1687,168731.98897519
1688,190007.344161916
1689,197578.90742184
1690,193416.594063466
1691,182745.865103112
1692,267021.581031167
1693,167223.089426741
1694,179969.226210888
1695,163412.486890991
1696,270641.203148673
1697,172992.723683807
1698,366107.374241831
1699,309633.10535602
1700,252188.47206867
1701,272573.453836543
1702,242809.508306408
1703,253359.774007721
1704,293080.10807503
1705,241164.140445437
1706,436046.061751742
1707,211658.716159111
1708,201368.272524967
1709,274595.812352615
1710,219272.983353302
1711,264204.378361531
1712,236175.819597641
1713,261857.203397246
1714,219703.374611949
1715,207928.156665591
1716,178516.448101519
1717,174362.70895468
1718,134700.251319992
1719,201579.455511391
1720,236909.428277791
1721,168575.450577326
1722,121026.344295888
1723,151980.226765486
1724,195040.21505001
1725,232431.743060566
1726,183906.48009564
1727,153461.215070374
1728,178998.424751787
1729,164618.714216876
1730,160923.627932397
1731,121268.677860127
1732,105943.942369678
1733,112723.169648461
1734,120852.468028473
1735,133104.968932985
1736,112008.736634561
1737,351933.706445398
1738,241958.58028978
1739,255888.471341205
1740,212166.186899445
1741,184003.750354352
1742,172901.550779291
1743,177828.186606495
1744,310967.884818166
1745,200645.8697575
1746,180620.199719597
1747,215676.734062378
1748,229789.162835225
1749,153293.492781122
1750,133570.854192228
1751,243610.936470336
1752,119391.595451304
1753,142813.34152794
1754,197524.655283113
1755,178020.642785034
1756,120848.404189723
1757,118327.294647086
1758,139859.269136461
1759,170892.158105632
1760,164550.207314853
1761,137988.551354336
1762,177185.910086333
1763,175459.224195198
1764,118277.957356028
1765,172091.959286105
1766,184061.886355728
1767,223280.488863672
1768,141371.632124278
1769,178853.454867281
1770,156119.082584682
1771,125332.75836511
1772,135546.897062194
1773,128090.594017234
1774,139672.812038393
1775,141812.944791669
1776,121922.783198719
1777,114143.976441767
1778,139650.533017311
1779,115453.191089982
1780,186611.581862317
1781,125712.629893726
1782,88947.9291096459
1783,139449.492244381
1784,108527.52608102
1785,118188.977932528
1786,157247.104018124
1787,165025.522892271
1788,57257.6289952257
1789,99074.6822338878
1790,83914.0550625963
1791,189969.75068942
1792,154248.807895317
1793,133487.644263383
1794,157242.51378019
1795,135058.857792078
1796,127709.386808999
1797,106146.196268021
1798,120347.79159298
1799,113418.528268146
1800,124502.132594775
1801,124189.74998271
1802,129453.743222589
1803,143607.305957783
1804,144465.77437735
1805,138683.657069063
1806,124701.423277172
1807,133604.066826036
1808,119796.625910405
1809,116802.05641009
1810,128237.535749521
1811,91408.4075016341
1812,92995.8309754344
1813,113641.892928686
1814,90089.984224379
1815,49377.789219033
1816,97127.5402755976
1817,105726.481050431
1818,154760.4385072
1819,123960.610303265
1820,65533.0840545257
1821,106564.934953397
1822,148865.484942513
1823,57694.6006906727
1824,124883.915244789
1825,131062.726349451
1826,104800.520393188
1827,105628.144882277
1828,130719.412418864
1829,113005.234120023
1830,143917.249226006
1831,152383.558258633
1832,87805.8640201377
1833,140638.527705339
1834,120446.867109151
1835,123247.566896365
1836,125662.442486917
1837,84964.0176983438
1838,141282.897926483
1839,92909.8588362643
1840,153556.11343742
1841,153621.458778459
1842,81446.9244561663
1843,132574.895711913
1844,146627.513703036
1845,135052.903105501
1846,153047.629398945
1847,152888.448763673
1848,51777.2283524388
1849,113409.813383407
1850,117585.222840276
1851,163043.549557094
1852,124840.205001756
1853,130006.01815213
1854,165415.342116874
1855,142831.147580052
1856,219127.392719436
1857,156133.377419511
1858,134373.741298334
1859,114722.993546516
1860,149433.453738517
1861,113956.930555016
1862,298912.304034747
1863,281995.162310307
1864,282822.926316075
1865,320315.762949734
1866,307688.282699653
1867,221341.733115705
1868,297084.351890737
1869,206169.262788297
1870,220794.536697059
1871,235006.547399338
1872,171493.133983523
1873,236874.829214669
1874,142923.872268979
1875,197924.017218844
1876,196166.74070149
1877,209374.94141447
1878,188955.429574286
1879,132472.327992627
1880,133905.728435811
1881,233898.92330888
1882,253438.212484769
1883,187260.617837468
1884,201503.421970409
1885,253237.913662171
1886,292021.282419311
1887,207800.833753545
1888,265820.365429695
1889,162535.999628307
1890,123642.50910107
1891,130435.792099103
1892,96832.3669180175
1893,138371.856685787
1894,122532.011165776
1895,142270.094839417
1896,124539.483964837
1897,116915.972225701
1898,112132.284630984
1899,150792.316907855
1900,144351.819694784
1901,166104.587146013
1902,129789.805337388
1903,222238.449861775
1904,128595.295247093
1905,190676.442247301
1906,161410.156482669
1907,198383.64242737
1908,108449.693393259
1909,131773.996188151
1910,118958.174014317
1911,201888.73010412
1912,320386.534953059
1913,147104.808239472
1914,71633.3783254951
1915,287524.134537385
1916,68661.8972566052
1917,266407.801053806
1918,141553.615422519
1919,170632.743688989
1920,148685.039349877
1921,402379.472753873
1922,307109.712190208
1923,231915.908460943
1924,240760.173780246
1925,193622.371527709
1926,366273.98303853
1927,134498.714403996
1928,151894.097511727
1929,126685.146145663
1930,129295.82911131
1931,136919.25586731
1932,133828.567112793
1933,172862.553905987
1934,177107.553821261
1935,167686.834266024
1936,185145.247945037
1937,181731.84007611
1938,169529.120992776
1939,251530.929758062
1940,183562.660989467
1941,167648.523379588
1942,185437.247679174
1943,214368.554233012
1944,347991.484999997
1945,386345.435629142
1946,136139.242843818
1947,312471.577793599
1948,178365.060146864
1949,250825.193631163
1950,192019.817561308
1951,267997.001523674
1952,224481.949330521
1953,178588.34636173
1954,191574.893595496
1955,140297.671312218
1956,329415.759259659
1957,153331.518689283
1958,304033.192756998
1959,147519.072224048
1960,114225.839220925
1961,120984.355471561
1962,94591.3074118931
1963,98896.4134951381
1964,107234.064096598
1965,145001.113908958
1966,144284.336362627
1967,289361.115373927
1968,439780.1093422
1969,396600.975470027
1970,447502.050446021
1971,451460.647659079
1972,389044.005917657
1973,275465.214547082
1974,322268.140119428
1975,527129.571158613
1976,283722.391391303
1977,357420.264146404
1978,370525.719058379
1979,320713.580576659
1980,205477.817046234
1981,338328.204102735
1982,235886.513405882
1983,211917.344303856
1984,169674.929711446
1985,222284.023999097
1986,210466.069602178
1987,181696.765623256
1988,176762.717691591
1989,192393.166401332
1990,216551.26988556
1991,258596.271163074
1992,215873.550715307
1993,167356.963423354
1994,222519.542925236
1995,185785.912587865
1996,252565.367072537
1997,307094.737592016
1998,333542.734177073
1999,263236.127469414
2000,324117.085855048
2001,264744.909730607
2002,257647.415128203
2003,274856.295716674
2004,290806.92972106
2005,231248.174543801
2006,221209.167243547
2007,250774.540489149
2008,219413.223074891
2009,193454.051754059
2010,192691.200269775
2011,136130.371545105
2012,174343.780092911
2013,180547.479116914
2014,180091.418310999
2015,204410.816353974
2016,185907.077569449
2017,200669.094886052
2018,121969.240492007
2019,134569.409276228
2020,108962.680122832
2021,105538.485518227
2022,189466.822844801
2023,135895.994345894
2024,250113.988783131
2025,369802.720459221
2026,172131.667313776
2027,160356.288009508
2028,147668.653650679
2029,164040.459898379
2030,278249.86528136
2031,244948.405082862
2032,263944.851086176
2033,270170.621065789
2034,165151.32769374
2035,222098.428890551
2036,198687.132029539
2037,195620.586513666
2038,271050.292294022
2039,225120.236632701
2040,272935.610825671
2041,301169.434256918
2042,202218.241481931
2043,177083.229210882
2044,161455.131563931
2045,229163.866144284
2046,144350.976351062
2047,140092.693844408
2048,138043.686993898
2049,137940.030383933
2050,189391.830701887
2051,102286.783946289
2052,124823.199067018
2053,148610.843642038
2054,82818.5516028784
2055,151956.383910747
2056,148526.330417587
2057,119894.646524512
2058,226470.620642376
2059,133394.690760905
2060,170253.275665918
2061,177365.949232512
2062,130368.750828748
2063,120267.905811868
2064,141160.492918736
2065,120308.449793092
2066,162057.705488787
2067,122975.350176035
2068,144094.374715521
2069,80577.5129437655
2070,113404.663603227
2071,83859.1587560495
2072,125520.475894424
2073,136505.682874606
2074,196084.232134804
2075,145518.906288976
2076,115747.879318154
2077,157402.150420368
2078,123588.961617586
2079,131715.525390134
2080,121464.134462569
2081,123661.272765231
2082,121463.628697327
2083,142803.863207497
2084,111439.495976055
2085,120055.920708483
2086,101706.621426387
2087,119421.908562939
2088,96213.0806957525
2089,78727.4668154994
2090,129625.676627679
2091,115138.438546566
2092,131218.160023362
2093,115181.328089237
2094,116736.467182327
2095,144233.478773663
2096,83980.7251731825
2097,96003.361861406
2098,137674.091746645
2099,46882.1643755266
2100,83385.0017074924
2101,119790.89703781
2102,126246.526039709
2103,107469.893653709
2104,136924.62057713
2105,124806.338720948
2106,64854.732481051
2107,219725.678917757
2108,109922.978322107
2109,108525.021216737
2110,131577.015081268
2111,139285.348933545
2112,132626.740247537
2113,115299.004146023
2114,120113.891753189
2115,158205.357329341
2116,119228.552066687
2117,145009.940815097
2118,124521.69697501
2119,112893.616277143
2120,116836.96432508
2121,83314.4657223735
2122,101877.049566631
2123,85466.4633672266
2124,166019.418500281
2125,124137.277736024
2126,148795.744952488
2127,169260.23931444
2128,126685.417711146
2129,92551.9536436028
2130,138211.20274539
2131,149716.956139894
2132,127685.320252567
2133,128532.947531555
2134,127878.368911401
2135,87525.6950580252
2136,79186.8046757284
2137,109866.314601523
2138,132604.983058648
2139,150852.121672579
2140,143297.753851823
2141,155386.502148001
2142,120570.723735166
2143,138674.155296343
2144,119777.993945947
2145,141518.326072611
2146,172093.546084845
2147,139880.063273096
2148,139149.654886396
2149,144693.353366293
2150,231940.890113637
2151,112432.557019482
2152,164697.127258262
2153,141484.668221293
2154,107804.857726349
2155,132542.551351475
2156,243318.924031624
2157,232392.262612981
2158,231109.850032298
2159,209320.849430032
2160,176721.376297046
2161,245925.137434105
2162,395902.288885311
2163,346439.346337177
2164,250664.146168037
2165,199082.465520729
2166,150926.782349022
2167,224878.329017812
2168,194750.845726419
2169,196043.508160234
2170,220379.418360447
2171,153535.998002419
2172,131850.066330824
2173,169378.458230274
2174,226151.015779845
2175,309554.298963986
2176,322285.862033659
2177,233389.661826471
2178,211913.797441865
2179,141064.397824916
2180,235019.881595504
2181,189654.87756039
2182,209199.857564866
2183,189170.346523118
2184,118951.75488762
2185,121255.752032277
2186,143807.25613949
2187,153661.135215584
2188,150340.849660706
2189,244461.777641662
2190,77935.6088487631
2191,80015.9191831013
2192,90858.4694268472
2193,102007.338285665
2194,100738.013833234
2195,107267.210635548
2196,101737.583590742
2197,120945.101666208
2198,171383.261382607
2199,196416.50691995
2200,133339.139093119
2201,135164.258121659
2202,210521.568144602
2203,127045.370731335
2204,176213.229301142
2205,107530.341911102
2206,139507.962076153
2207,193658.469432905
2208,257760.947910925
2209,209654.419140816
2210,119249.248260359
2211,123569.951216391
2212,125423.065935764
2213,105127.257126642
2214,123956.283196985
2215,107770.434247777
2216,149979.384820922
2217,64863.7153109804
2218,93678.5009840536
2219,84753.7472896334
2220,84650.1538181497
2221,291994.207092818
2222,247604.146883911
2223,284522.477912399
2224,204072.150418623
2225,128496.0760382
2226,185468.431992274
2227,204318.219015613
2228,264140.603112148
2229,256720.241641999
2230,149265.002242019
2231,214537.358421254
2232,173842.149794877
2233,174381.401274882
2234,243203.30553793
2235,216235.955663237
2236,264095.041323203
2237,340800.717313787
2238,201094.921884392
2239,107362.117296497
2240,158390.115618911
2241,153464.521520176
2242,125291.184217202
2243,130947.893781851
2244,102882.668063667
2245,95990.6992281398
2246,150085.083174445
2247,113545.43030575
2248,124844.623494594
2249,122574.156997479
2250,126372.925724053
2251,118318.668962822
2252,177572.263006899
2253,152471.244607991
2254,176228.122067353
2255,189491.945177103
2256,178433.89833556
2257,199907.818975839
2258,167021.990791763
2259,175525.404717605
2260,159059.263250924
2261,187050.190640498
2262,216044.410302964
2263,352126.425639996
2264,455277.623901672
2265,161314.333192585
2266,297121.73793493
2267,354035.96155896
2268,401604.63606185
2269,150165.118940345
2270,197357.989625441
2271,227356.674105343
2272,195000.154180436
2273,166606.627170476
2274,180011.213064206
2275,167669.843777893
2276,197021.790541424
2277,181967.180367855
2278,149814.027182243
2279,124094.154955349
2280,117143.503813922
2281,163939.681795526
2282,181303.96962851
2283,101514.978678694
2284,105634.631764863
2285,142099.713350398
2286,122809.894369335
2287,371818.450797073
2288,272832.66006819
2289,397552.03634843
2290,472125.513083687
2291,329473.411786884
2292,435493.240108297
2293,499963.993497547
2294,420379.841627275
2295,492260.471504074
2296,286112.40990076
2297,321572.403064325
2298,320574.818382263
2299,365458.868983026
2300,344144.097177011
2301,293798.072836296
2302,247856.478976739
2303,251904.754193581
2304,257844.653174721
2305,197760.554629155
2306,194767.860124385
2307,197224.295961272
2308,222235.870320021
2309,290030.469296055
2310,222801.680985278
2311,202413.954631589
2312,171860.39302991
2313,170295.276811811
2314,170557.159015342
2315,178182.318266943
2316,198151.039608495
2317,192236.174105366
2318,180981.564966943
2319,182389.133034837
2320,190618.212687741
2321,240495.252142231
2322,176946.618614798
2323,187174.894038318
2324,171555.122168602
2325,215618.733366528
2326,172025.860723274
2327,214050.664199632
2328,232063.353186556
2329,187799.248049398
2330,174010.024007105
2331,373618.611106676
2332,416912.992304517
2333,331349.719630394
2334,262410.104648622
2335,271356.164630263
2336,320207.631712586
2337,218659.025098463
2338,284202.200082008
2339,224526.828419805
2340,415410.462896047
2341,231595.472748487
2342,250982.042510369
2343,236593.015013315
2344,226774.70977147
2345,243558.01450077
2346,214538.383079464
2347,205875.155272943
2348,248615.081532563
2349,172565.885626949
2350,301658.35540374
2351,271623.035637064
2352,256401.596190982
2353,250787.795435789
2354,135583.802880681
2355,147301.519863428
2356,146063.436704691
2357,191956.723634015
2358,193019.543605484
2359,132149.816960125
2360,113446.908867877
2361,143038.702573435
2362,274935.319904994
2363,137539.609600781
2364,161420.552485761
2365,230906.975931458
2366,202796.209941562
2367,226517.955793031
2368,215058.47046133
2369,225260.582590921
2370,164449.590794179
2371,168210.030592682
2372,185747.1213502
2373,274146.295158878
2374,308819.019679278
2375,239959.522590997
2376,287857.528918188
2377,341491.035118936
2378,146174.485988588
2379,192077.821726046
2380,145203.18369119
2381,167055.326181311
2382,211342.045995578
2383,208172.23885158
2384,250231.203665441
2385,167160.690634066
2386,137630.105541548
2387,137788.21547337
2388,99389.4752534002
2389,128327.153143246
2390,146473.00136431
2391,139700.591922319
2392,116720.851067285
2393,173051.025036581
2394,139712.175018388
2395,207613.042836708
2396,143630.169875296
2397,223174.41384034
2398,127078.961091575
2399,62809.4800937308
2400,57619.7593029937
2401,108230.001003645
2402,135997.417992722
2403,139533.01762739
2404,153507.212664935
2405,161575.438787205
2406,147965.025923254
2407,125047.874617754
2408,141682.027221059
2409,122567.888602141
2410,152278.84743997
2411,118379.955987587
2412,151966.813761874
2413,132845.804789179
2414,152719.444479218
2415,134045.005728161
2416,123202.014019572
2417,132817.82465314
2418,130466.041242313
2419,127966.809662206
2420,124827.076893353
2421,150921.491355045
2422,105714.5402542
2423,115723.137957712
2424,152828.381897757
2425,183674.064407316
2426,141241.039333818
2427,136581.795162573
2428,177628.382193379
2429,114973.410278822
2430,137576.607958322
2431,108277.231230295
2432,142510.791995971
2433,138587.220708254
2434,133485.762850375
2435,144580.971953146
2436,106726.243911664
2437,108390.869415545
2438,123132.657857793
2439,108478.283565564
2440,119804.806259932
2441,92618.5098220505
2442,95993.3576093354
2443,118615.135542916
2444,133885.516507791
2445,88160.7993068165
2446,138293.748982136
2447,183137.795243476
2448,129353.66759102
2449,112492.846080724
2450,148260.602899538
2451,127958.20249278
2452,202736.082531944
2453,90600.3928996069
2454,123061.634995492
2455,119030.557640949
2456,129282.872367612
2457,122865.181615215
2458,120907.31888256
2459,107032.633285984
2460,130681.436183325
2461,118478.159248337
2462,131254.983794783
2463,125278.195369556
2464,172020.661629368
2465,137906.202346647
2466,108123.577276524
2467,125635.933468137
2468,86365.7086623484
2469,75159.8795070364
2470,178942.472061916
2471,212240.170410175
2472,164198.961128674
2473,121024.607753474
2474,82872.7390955199
2475,224102.464553009
2476,113239.128737967
2477,127501.612223408
2478,156150.47329768
2479,99230.5993446191
2480,147548.653234712
2481,120589.176362421
2482,124385.902434673
2483,114156.386355871
2484,122822.927346164
2485,125820.291467429
2486,143970.653551452
2487,174985.274219926
2488,165534.924885778
2489,152564.827049692
2490,142007.516653084
2491,90724.8316637933
2492,172296.990442082
2493,157098.238855633
2494,157730.479646916
2495,87159.2753334701
2496,257774.2357874
2497,157678.920926457
2498,112087.777964761
2499,89335.7034732764
2500,117502.809081007
2501,129031.74453424
2502,134642.688392696
2503,94714.2596388272
2504,176990.815373706
2505,222833.056926195
2506,252625.313144932
2507,273944.884379887
2508,256426.004896119
2509,211903.520516315
2510,220160.035922626
2511,174271.364949806
2512,204237.173473127
2513,215760.536357156
2514,252254.992700455
2515,150099.92407608
2516,170886.85254309
2517,143888.080813788
2518,152140.365915401
2519,226522.579009471
2520,208158.240355852
2521,187691.775328555
2522,223084.047867995
2523,119422.730891702
2524,139486.957109286
2525,147271.842208414
2526,138644.312488125
2527,117071.35671675
2528,120684.947611843
2529,134306.305622449
2530,114118.561505537
2531,251134.207581039
2532,227144.739975316
2533,192175.871771717
2534,236265.589751599
2535,310583.232325034
2536,245280.798695953
2537,244231.328507202
2538,178765.3069139
2539,189285.064365584
2540,175473.767100282
2541,181540.164973639
2542,163766.467411686
2543,122733.959958248
2544,115872.131116823
2545,136424.895500969
2546,132656.444006552
2547,133562.315568073
2548,160229.266855205
2549,153058.976934482
2550,775161.948247716
2551,140667.523266019
2552,122909.811871298
2553,72844.2033388026
2554,98456.9874673843
2555,124601.389009694
2556,94822.4828716661
2557,101762.769464655
2558,143902.129844666
2559,128701.580520765
2560,141099.523360979
2561,140207.280421191
2562,129011.370970447
2563,140001.65858796
2564,190289.612190751
2565,135368.959937292
2566,145755.154170321
2567,128897.854050359
2568,170007.639343688
2569,209760.51528667
2570,117049.561522619
2571,168110.710607799
2572,155475.219774995
2573,213586.432939955
2574,243682.649030184
2575,134292.506582103
2576,124990.6772964
2577,136303.62090928
2578,85469.9359907501
2579,62631.4517402953
2580,126541.816816726
2581,122084.797759849
2582,128158.18015387
2583,268711.803343645
2584,176248.638776942
2585,179651.432070343
2586,211582.751884349
2587,203567.390281998
2588,140733.44085659
2589,147492.831312721
2590,211795.034394758
2591,209922.52465432
2592,209186.707821609
2593,252716.196708788
2594,181458.606638401
2595,193690.492326966
2596,304050.201870556
2597,178829.601748346
2598,284700.826940352
2599,310160.122135416
2600,132271.226701498
2601,140516.478723709
2602,82869.738506968
2603,90952.9368023418
2604,87736.2045598705
2605,76835.497567507
2606,150628.476769522
2607,195168.163719359
2608,199404.181488017
2609,166930.776784096
2610,111049.971374768
2611,113909.69634858
2612,158264.008955531
2613,132287.673390449
2614,127636.132314031
2615,158805.723337772
2616,153428.253712061
2617,177784.764001742
2618,199140.103299003
2619,189240.009271214
2620,181940.827473319
2621,177709.883490162
2622,175239.203047808
2623,243737.505435845
2624,311089.398119676
2625,281753.818446603
2626,172140.986842704
2627,164938.58128257
2628,466205.971798589
2629,506609.889793846
2630,372035.421839599
2631,457243.379805907
2632,433235.520075556
2633,314570.886559935
2634,410711.480925232
2635,158691.28561482
2636,178871.446726292
2637,173836.114006948
2638,272683.883515219
2639,190997.80896977
2640,154257.437770744
2641,101141.815725653
2642,182012.886991609
2643,100744.419964835
2644,127663.553822637
2645,100631.629719902
2646,93117.3227432534
2647,97127.0074450456
2648,143457.969242535
2649,148775.150289891
2650,145657.041441017
2651,140389.122003872
2652,431189.461702251
2653,254464.132646456
2654,245844.737252124
2655,381187.795029285
2656,325960.070919278
2657,353384.54640131
2658,310096.771280355
2659,314101.373486467
2660,365702.378781325
2661,360894.777125756
2662,350528.711306366
2663,292872.963774846
2664,277794.766816286
2665,337644.317292277
2666,299551.811589442
2667,167168.951719831
2668,178926.09213673
2669,182317.544047528
2670,284476.311828601
2671,186090.763408538
2672,202100.601583442
2673,209657.022070524
2674,198761.252172688
2675,169965.28160838
2676,193971.957042533
2677,194604.877251541
2678,245532.25613804
2679,274516.77724758
2680,293437.380174484
2681,414804.295461754
2682,328733.575368041
2683,530559.0239955
2684,321751.407348058
2685,331672.373032042
2686,269865.072058231
2687,334380.317572161
2688,226446.188408533
2689,208189.242616308
2690,447578.01479956
2691,187764.444350804
2692,136676.263806543
2693,198148.300577614
2694,130532.401311021
2695,192704.580659577
2696,183348.192059471
2697,176872.719404847
2698,186498.833120908
2699,174667.039340949
2700,155399.407656362
2701,156272.925507091
2702,115189.740976529
2703,127115.784789657
2704,138018.19619892
2705,118079.239707514
2706,114255.653689962
2707,126160.167672017
2708,134972.635937616
2709,100395.140481123
2710,125212.914981236
2711,283725.387645635
2712,387400.020304189
2713,169435.587990602
2714,148593.32407772
2715,170222.365928807
2716,149045.319265219
2717,177174.826312487
2718,225388.830462182
2719,157733.898322298
2720,173995.191246064
2721,134350.569719638
2722,155210.049686164
2723,148651.629973197
2724,127863.71481565
2725,129244.252288653
2726,145868.880186672
2727,179964.5704734
2728,176356.086092213
2729,150128.566580079
2730,144193.179996915
2731,130484.921954323
2732,128766.968698575
2733,164569.080098987
2734,148842.572502176
2735,133980.068519762
2736,142877.537441115
2737,120589.521170565
2738,134101.519157254
2739,161120.175405354
2740,137481.949604848
2741,139204.678332333
2742,152405.766708731
2743,145733.189296778
2744,137253.716189373
2745,143525.308083108
2746,138071.400500004
2747,149126.320042869
2748,120332.779021414
2749,125633.838210947
2750,135831.548650808
2751,123366.022930237
2752,194056.568179924
2753,148491.241818157
2754,233232.351355607
2755,135398.081361733
2756,93481.3680578576
2757,67455.6229529432
2758,87057.494742945
2759,156531.07312479
2760,124521.408099646
2761,144809.111121802
2762,146956.645189547
2763,186658.024712229
2764,146241.648948527
2765,299923.49100705
2766,142003.245417949
2767,85967.4201785782
2768,126982.348129655
2769,123066.255648789
2770,146562.957090858
2771,112564.079384789
2772,115074.979873171
2773,164288.487692383
2774,133816.637414265
2775,110247.545902548
2776,147676.42581465
2777,154574.825183568
2778,97664.1538239199
2779,122624.643895635
2780,97507.6066949745
2781,92743.9663074932
2782,93254.368986281
2783,92048.1216107288
2784,123823.938208055
2785,132915.721906664
2786,62217.5712868991
2787,120104.645470578
2788,72549.2698128426
2789,174634.717143179
2790,91500.684984489
2791,108757.409723875
2792,62419.4013133702
2793,166516.66443371
2794,91085.563011949
2795,124521.431639994
2796,102678.073909316
2797,180935.432236629
2798,107531.779736059
2799,116555.776318553
2800,72795.053378331
2801,104997.967224007
2802,134753.727920124
2803,155016.924619204
2804,137840.432091203
2805,100674.658197641
2806,82543.3133625517
2807,162248.035491121
2808,150991.699730826
2809,133932.027652836
2810,129890.986416978
2811,151272.951663808
2812,148137.040023065
2813,155973.122136407
2814,159977.635023791
2815,105664.777534776
2816,240745.880225677
2817,149817.974067019
2818,128439.512573142
2819,157913.525237723
2820,132597.727745396
2821,107061.147247193
2822,198603.986291144
2823,317557.503475253
2824,186474.277242499
2825,133876.78087318
2826,135926.081038964
2827,135572.853067513
2828,204109.887185215
2829,211057.406322459
2830,224761.483074185
2831,176641.503177777
2832,248548.352381296
2833,291435.365610626
2834,215912.433483543
2835,219822.690724326
2836,193587.554623148
2837,152534.665973792
2838,145900.337164976
2839,174753.962495306
2840,202689.062824888
2841,203177.824934863
2842,227175.905609163
2843,147443.198445653
2844,166448.439356615
2845,118668.974544608
2846,210279.400353884
2847,198953.773343933
2848,218147.861775217
