"LotFrontage","LotArea","MasVnrArea","BsmtFinSF1","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","GrLivArea","BedroomAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","WoodDeckSF","TotBathrooms","TotalPorchSF","Age","MSSubClass1 story 1946+","MSSubClass1,5 story fin","MSSubClass2 story 1946+","MSSubClass1 story PUD 1946+","MSZoningRL","MSZoningRM","LotShape","LotConfigCulDSac","LotConfigInside","NeighborhoodCollgCr","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodNAmes","NeighborhoodNridgHt","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSomerst","Condition1Feedr","Condition1Norm","BldgTypeTwnhsE","HouseStyle1Story","HouseStyle2Story","OverallQual","OverallCond","RoofStyleGable","RoofStyleHip","Exterior1stHdBoard","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stVinylSd","Exterior1stWd Sdng","Exterior2ndHdBoard","Exterior2ndMetalSd","Exterior2ndPlywood","Exterior2ndVinylSd","Exterior2ndWd Sdng","MasVnrType","ExterQual","ExterCond","FoundationCBlock","FoundationPConc","BsmtQual","BsmtExposure","BsmtFinType1","HeatingQC","CentralAir","ElectricalSBrkr","KitchenQual","FireplaceQu","GarageTypeAttchd","GarageTypeBuiltIn","GarageTypeDetchd","GarageTypeNo Garage","GarageFinish","GarageQual","GarageCond","PavedDrive","FenceMnPrv","FenceNone","MoSold3","MoSold4","MoSold5","MoSold6","MoSold7","MoSold8","MoSold9","MoSold10","YrSold2007","YrSold2008","YrSold2009","YrSold2010","SaleTypeNew","SaleTypeWD","SaleConditionNormal","SaleConditionPartial","Remod","NeighRich"
0.173108455996714,0.189995811444182,-0.792686197091793,-0.988032765748344,0.581071366910169,-0.542451593882477,-0.257459086235644,-0.784503797846999,-1.05212663008846,-1.04515762211958,-0.925705063955099,-0.924604452482965,-1.00447533591049,0.909048632638328,-1.50802092962437,0.556569180103931,1.7451278096998,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,5,1,0,0,0,0,0,1,0,0,0,0,1,0,3,2,0,0,3,1,1,3,0,0,3,0,0,0,1,0,1,3,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
-1.57772204517054,1.08095935229879,1.3170162869679,-0.704364329167956,-0.76757902512244,0.370297067172625,0.954824493360898,-0.784503797846999,0.152452474308574,0.169957875577836,0.352837394168492,2.17726005343171,0.307685235003481,1.25228744763902,0.970580029222955,0.93923625656405,-0.744132738414781,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,6,0,1,0,0,1,0,0,0,0,1,0,0,0,3,4,1,0,3,4,4,5,1,1,3,2,1,0,0,0,3,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0.75794100443697,0.767730012355946,1.58394546099638,-0.425198566184083,-1.27474434961362,0.423851197795756,0.402321626396002,1.78019970666151,1.55225733664536,1.38507337327525,1.63137985229208,0.626327800474372,1.61984580591745,0.404627161909884,1.59023026893479,0.776451347795698,-0.313299182010334,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,5,1,0,1,0,0,0,0,0,0,0,0,0,1,4,3,0,1,4,1,2,5,1,1,4,3,1,0,0,0,2,3,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0.862566852213231,0.441201252918019,1.19217951818145,1.55372647948386,-0.68115623440197,0.794073231233922,0.756997452724293,1.13785593276366,1.38448384041099,1.38507337327525,0.352837394168492,0.626327800474372,1.61984580591745,1.09780786691415,1.59023026893479,0.117277947359418,-0.313299182010334,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,8,5,1,0,1,0,0,0,0,1,0,0,0,0,1,4,3,0,1,4,1,6,5,1,1,4,3,1,0,0,0,2,3,3,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1
-2.89216490498679,-1.20058643143133,-0.792686197091793,1.9342023983893,-0.84263039601127,1.0222603964977,0.942298757024592,-0.784503797846999,0.140006343294473,-1.04515762211958,-0.286433834893304,0.626327800474372,0.307685235003481,1.03476794320636,0.970580029222955,0.344976771665923,-0.88774392388293,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,7,5,1,0,0,1,0,0,0,0,1,0,0,0,0,4,3,0,1,5,3,6,5,1,1,4,4,1,0,0,0,3,3,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
-1.57772204517054,-1.82809166370159,-0.792686197091793,-0.988032765748344,0.635654182102045,-0.486569022797471,-0.837047355775557,1.17756445696826,0.515372598899815,-1.04515762211958,-2.20424752207869,-0.924604452482965,0.307685235003481,-0.944279376446777,0.350929789511123,0.704781401793626,-0.83987352872688,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,7,5,1,0,0,0,0,1,0,0,0,0,1,0,0,4,3,0,1,4,1,1,5,1,1,4,0,1,0,0,0,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
-2.35547177718442,-2.0036587189367,1.03842001963498,-0.357658462236372,-0.546973480388607,-1.04539473364753,-1.88358606836697,0.616973527021041,-0.52525031618491,-1.04515762211958,-1.56497629301689,-0.924604452482965,0.307685235003481,-0.944279376446777,0.350929789511123,0.903644700154176,-0.83987352872688,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,7,5,1,0,0,1,0,0,0,0,1,0,0,0,1,4,3,0,1,4,3,6,5,1,1,4,0,0,0,1,0,2,3,3,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
-3.01183860706593,-2.46431637993214,-0.792686197091793,-0.159540823989752,-0.84263039601127,-1.04539473364753,-1.88358606836697,0.616973527021041,-0.52525031618491,-1.04515762211958,-1.56497629301689,-0.924604452482965,0.307685235003481,-0.944279376446777,1.59023026893479,0.903644700154176,-0.88774392388293,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,7,5,1,0,0,1,0,0,0,0,1,0,0,0,0,4,3,0,1,4,1,6,5,1,1,4,0,0,0,1,0,2,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
-3.01183860706593,-2.46431637993214,1.2614409370602,-0.141530129603696,-0.765304741156112,-1.04539473364753,-1.88358606836697,0.701062166513124,-0.433842839891169,-1.04515762211958,-1.56497629301689,-0.924604452482965,0.307685235003481,-0.944279376446777,1.59023026893479,0.887500378975709,-0.88774392388293,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,6,5,1,0,0,0,0,1,0,0,0,0,1,0,1,4,3,0,1,4,1,6,5,1,1,4,0,0,0,1,0,2,3,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0.257871914168571,-2.15303196460699,1.90146950178316,0.0610901822394376,-0.615201999378452,-0.682158021594993,-1.16480531520279,0.981357631486732,0.189493346855562,-1.04515762211958,-0.925705063955099,-0.924604452482965,0.307685235003481,-0.944279376446777,1.59023026893479,0.145873192266936,-0.648391948102682,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,6,5,1,0,0,1,0,0,0,0,1,0,0,0,1,4,3,0,1,4,1,6,5,1,1,4,0,0,0,1,0,1,3,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
